TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,VISIT_AREA_ID,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
a_a004168,남산서울타워,서울특별시,용산구,3.0,4.0,5.0,5.0,60.0,1,2210080009.0,a004168,3,남,30,4,5,5,6,4,5,5,5,2,3.0,8,1
a_a002273,두물머리연핫도그,경기도,양평군,1.0,4.0,4.0,3.0,30.0,0,2209250002.0,a002273,6,남,30,6,2,2,3,1,3,6,6,2,5.0,2,0
a_a002273,두물머리,경기도,양평군,1.0,5.0,5.0,5.0,60.0,0,2209250004.0,a002273,6,남,30,6,2,2,3,1,3,6,6,2,5.0,2,0
a_a005651,나리공원,경기도,양주시,1.0,5.0,4.0,5.0,90.0,0,2210060005.0,a005651,22,여,30,7,2,2,2,2,6,5,2,6,3.0,1,2
a_a005390,자라섬,경기도,가평군,3.0,5.0,5.0,5.0,390.0,0,2210020005.0,a005390,2,여,30,4,1,1,1,6,5,3,2,6,4.0,3,0
a_a005390,가평레일파크,경기도,가평군,13.0,5.0,5.0,5.0,30.0,0,2210020004.0,a005390,2,여,30,4,1,1,1,6,5,3,2,6,4.0,3,0
a_a005714,수원탑동시민농장,경기도,수원시,1.0,3.0,2.0,3.0,30.0,0,2211060003.0,a005714,26,여,20,5,4,5,4,4,4,4,7,4,4.0,2,1
a_a005322,덕수궁돌담길,서울특별시,중구,7.0,4.0,3.0,3.0,30.0,1,2210220005.0,a005322,3,여,20,4,3,1,4,2,3,2,7,7,1.0,3,1
a_a008460,석촌호수 서호,서울특별시,송파구,1.0,5.0,5.0,5.0,30.0,0,2210300004.0,a008460,6,여,30,4,3,5,2,4,5,6,4,3,1.0,3,0
a_a008460,롯데월드 샤롯데씨어터,서울특별시,송파구,6.0,5.0,5.0,5.0,240.0,1,2210300006.0,a008460,6,여,30,4,3,5,2,4,5,6,4,3,1.0,3,0
a_a005354,덕수궁,서울특별시,중구,2.0,5.0,5.0,5.0,60.0,0,2210080007.0,a005354,3,여,50,6,3,6,3,6,2,5,1,1,1.0,1,0
a_a005354,서울시립미술관 서소문본관,서울특별시,중구,3.0,5.0,3.0,3.0,30.0,0,2210080008.0,a005354,3,여,50,6,3,6,3,6,2,5,1,1,1.0,1,0
a_a005354,경복궁,서울특별시,종로구,2.0,5.0,5.0,5.0,120.0,1,2210080002.0,a005354,3,여,50,6,3,6,3,6,2,5,1,1,1.0,1,0
a_a015091,남이섬,강원도,춘천시,1.0,4.0,3.0,4.0,150.0,0,2210300003.0,a015091,2,여,20,4,3,3,2,4,3,3,4,5,3.0,6,1
a_a002942,하늘공원,서울특별시,마포구,1.0,5.0,4.0,5.0,60.0,1,2209280001.0,a002942,5,여,30,4,6,2,5,2,2,5,1,5,7.0,1,1
a_a003189,허브아일랜드,경기도,포천시,1.0,3.0,3.0,3.0,120.0,0,2210220005.0,a003189,2,남,50,6,2,4,2,3,2,3,3,5,1.0,4,1
a_a003189,제일유황온천,경기도,포천시,6.0,4.0,3.0,3.0,150.0,0,2210220003.0,a003189,2,남,50,6,2,4,2,3,2,3,3,5,1.0,4,1
a_a018083,CGV 부천,경기도,부천시,3.0,5.0,5.0,5.0,180.0,1,2211120006.0,a018083,6,여,30,4,5,5,3,3,5,5,5,6,2.0,5,1
a_a006264,양주나리농원,경기도,양주시,8.0,4.0,4.0,4.0,90.0,0,2210150002.0,a006264,9,여,40,4,2,6,2,5,2,6,6,6,3.0,4,2
a_a005676,오이도 빨강등대,경기도,시흥시,1.0,5.0,4.0,4.0,30.0,1,2210090004.0,a005676,7,남,40,4,1,1,2,2,6,3,5,6,3.0,3,5
a_a005537,현대모터스튜디오 고양,경기도,고양시,3.0,5.0,5.0,5.0,180.0,0,2210230004.0,a005537,1,남,30,4,6,2,2,2,4,4,6,2,3.0,2,3
a_a005084,효원공원 월화원,경기도,수원시,1.0,4.0,3.0,4.0,60.0,0,2210220006.0,a005084,26,여,30,4,2,4,1,6,5,6,2,6,3.0,4,1
a_a018055,킨텍스 제1전시장,경기도,고양시,3.0,3.0,2.0,2.0,150.0,0,2211120002.0,a018055,6,남,40,5,2,4,2,6,6,5,2,3,3.0,2,2
a_a014876,덕수궁돌담길,서울특별시,중구,7.0,5.0,5.0,4.0,30.0,1,2210310004.0,a014876,1,여,20,1,5,2,3,3,4,4,3,7,4.0,4,0
a_a014876,숭례문,서울특별시,중구,1.0,4.0,3.0,3.0,60.0,0,2210310003.0,a014876,1,여,20,1,5,2,3,3,4,4,3,7,4.0,4,0
a_a004779,에버랜드,경기도,용인시,6.0,4.0,5.0,5.0,720.0,1,2210190002.0,a004779,1,남,40,6,1,1,4,2,2,4,4,6,3.0,1,1
a_a007920,롯데월드,서울특별시,송파구,6.0,4.0,4.0,4.0,570.0,1,2210160002.0,a007920,2,여,40,2,2,4,1,1,1,1,6,6,3.0,2,2
a_a003204,파라다이스시티 원더박스,인천광역시,중구,6.0,3.0,5.0,5.0,120.0,0,2210200003.0,a003204,2,여,20,3,3,1,2,4,4,4,4,3,3.0,2,1
a_a003204,씨사이드파크,인천광역시,중구,1.0,4.0,4.0,4.0,180.0,0,2210210002.0,a003204,2,여,20,3,3,1,2,4,4,4,4,3,3.0,2,1
a_a003204,파라다이스시티,인천광역시,중구,7.0,3.0,3.0,3.0,30.0,0,2210200005.0,a003204,2,여,20,3,3,1,2,4,4,4,4,3,3.0,2,1
a_a002379,아쿠아플라넷 일산,경기도,고양시,6.0,4.0,4.0,4.0,180.0,1,2209250006.0,a002379,2,남,40,7,6,2,1,4,7,6,1,6,9.0,2,2
a_a003938,용산가족공원,서울특별시,용산구,1.0,4.0,4.0,3.0,30.0,0,2209300006.0,a003938,22,여,20,2,3,2,3,6,3,6,6,7,1.0,2,1
a_a003938,국립중앙박물관,서울특별시,용산구,2.0,5.0,5.0,4.0,60.0,0,2209300005.0,a003938,22,여,20,2,3,2,3,6,3,6,6,7,1.0,2,1
a_a017817,국립중앙박물관,서울특별시,용산구,2.0,4.0,4.0,4.0,180.0,1,2211120005.0,a017817,6,남,20,6,6,2,2,2,6,3,2,6,3.0,1,1
a_a017817,국립중앙박물관,서울특별시,용산구,2.0,4.0,4.0,4.0,90.0,1,2211120007.0,a017817,6,남,20,6,6,2,2,2,6,3,2,6,3.0,1,1
a_a004319,구리한강시민공원,경기도,구리시,1.0,4.0,4.0,4.0,60.0,0,2210010003.0,a004319,1,여,60,3,3,3,6,6,2,4,6,2,2.0,3,1
a_a008320,재인폭포,경기도,연천군,1.0,5.0,5.0,5.0,60.0,0,2210160001.0,a008320,8,여,40,3,4,1,1,4,1,1,7,1,3.0,3,3
a_a009555,율곡수목원,경기도,파주시,1.0,5.0,5.0,5.0,90.0,0,2210290003.0,a009555,3,남,30,5,2,1,2,2,1,1,2,4,2.0,2,0
a_a000302,가평레일파크,경기도,가평군,13.0,5.0,5.0,5.0,150.0,0,2209070003.0,a000302,5,남,40,5,4,4,4,4,4,4,4,4,3.0,2,3
a_a009870,일산호수공원,경기도,고양시,1.0,5.0,5.0,5.0,60.0,1,2210290003.0,a009870,25,남,30,4,3,3,2,2,1,3,3,2,2.0,1,2
a_a000468,솔찬공원,인천광역시,연수구,1.0,4.0,4.0,5.0,90.0,0,2208220002.0,a000468,4,남,30,4,2,2,6,1,1,4,2,3,3.0,3,2
a_a001034,자라섬,경기도,가평군,1.0,5.0,4.0,4.0,30.0,0,2208270006.0,a001034,9,여,20,4,4,3,2,2,4,3,3,5,1.0,4,1
a_a005781,롯데월드타워,서울특별시,송파구,13.0,4.0,3.0,3.0,30.0,1,2210080004.0,a005781,6,여,20,3,3,2,3,2,2,6,6,6,2.0,2,0
a_a005781,석촌호수 동호,서울특별시,송파구,3.0,4.0,3.0,4.0,30.0,1,2210080003.0,a005781,6,여,20,3,3,2,3,2,2,6,6,6,2.0,2,0
a_a005781,LCDC서울,서울특별시,성동구,3.0,4.0,4.0,4.0,30.0,0,2210080006.0,a005781,6,여,20,3,3,2,3,2,2,6,6,6,2.0,2,0
a_a003853,청계천,서울특별시,종로구,7.0,5.0,5.0,5.0,30.0,1,2209290002.0,a003853,3,여,20,3,4,3,3,3,4,3,5,4,8.0,4,0
a_a003853,봉은사,서울특별시,강남구,2.0,4.0,3.0,4.0,30.0,0,2209280005.0,a003853,3,여,20,3,4,3,3,3,4,3,5,4,8.0,4,0
c_c006042,산정호수,경기도,포천시,1.0,4.0,5.0,5.0,60.0,0,2210260002.0,c006042,3,여,50,4,4,1,3,2,4,4,5,6,2.0,5,0
a_a001940,장릉,경기도,파주시,2.0,4.0,3.0,4.0,30.0,0,2209110002.0,a001940,3,여,20,4,2,1,1,1,1,2,4,7,2.0,2,3
a_a003098,한국민속촌,경기도,용인시,13.0,5.0,5.0,5.0,180.0,0,2210020002.0,a003098,2,여,30,7,6,3,4,1,2,5,3,6,3.0,1,2
a_a006620,물의정원,경기도,남양주시,7.0,5.0,5.0,5.0,60.0,0,2210220003.0,a006620,21,여,40,5,4,4,3,5,5,3,5,3,2.0,1,2
a_a007624,수원화성 화홍문,경기도,수원시,2.0,5.0,5.0,5.0,30.0,0,2210210004.0,a007624,9,남,40,2,4,4,4,6,4,4,3,4,2.0,4,0
a_a005130,고석정,강원도,철원군,1.0,4.0,4.0,4.0,60.0,0,2210090005.0,a005130,3,남,50,12,4,2,2,4,4,3,4,2,2.0,4,1
a_a005130,고석정꽃밭,강원도,철원군,13.0,5.0,5.0,5.0,60.0,0,2210090009.0,a005130,3,남,50,12,4,2,2,4,4,3,4,2,2.0,4,1
a_a005130,철원한탄강 주상절리길 드르니매표소,강원도,철원군,1.0,1.0,5.0,5.0,120.0,0,2210090002.0,a005130,3,남,50,12,4,2,2,4,4,3,4,2,2.0,4,1
a_a006522,오산EBS캐릭터공원,경기도,오산시,1.0,4.0,3.0,3.0,60.0,0,2210200003.0,a006522,22,여,30,4,4,4,1,5,7,5,1,6,5.0,1,1
c_c005714,광명동굴,경기도,광명시,1.0,4.0,4.0,4.0,150.0,0,2210090003.0,c005714,5,남,30,5,2,1,3,2,3,5,5,6,3.0,1,4
a_a000461,월정교,경상북도,경주시,2.0,5.0,5.0,5.0,60.0,0,2208280011.0,a000461,3,여,30,4,2,1,3,2,2,2,6,6,1.0,8,1
a_a000461,첨성대,경상북도,경주시,2.0,5.0,5.0,5.0,60.0,1,2208280009.0,a000461,3,여,30,4,2,1,3,2,2,2,6,6,1.0,8,1
a_a000461,동궁과월지,경상북도,경주시,2.0,2.0,4.0,3.0,90.0,0,2208290002.0,a000461,3,여,30,4,2,1,3,2,2,2,6,6,1.0,8,1
a_a000461,대릉원,경상북도,경주시,2.0,4.0,3.0,3.0,30.0,0,2208290004.0,a000461,3,여,30,4,2,1,3,2,2,2,6,6,1.0,8,1
a_a000461,경주계림,경상북도,경주시,7.0,4.0,4.0,4.0,60.0,0,2208280010.0,a000461,3,여,30,4,2,1,3,2,2,2,6,6,1.0,8,1
a_a010028,고랑포구역사공원,경기도,연천군,2.0,5.0,4.0,5.0,150.0,0,2210300002.0,a010028,11,남,40,5,6,2,2,4,6,6,2,2,8.0,2,2
a_a018021,용산역사박물관,서울특별시,용산구,2.0,4.0,4.0,4.0,30.0,0,2211100008.0,a018021,1,남,30,1,2,2,2,4,5,2,4,4,1.0,2,1
a_a007033,미사호수공원,경기도,하남시,1.0,5.0,5.0,5.0,60.0,1,2210150004.0,a007033,22,남,20,2,7,7,1,1,3,1,7,7,1.0,1,0
a_a007654,안성팜랜드,경기도,안성시,6.0,4.0,4.0,5.0,90.0,1,2210150003.0,a007654,2,여,20,7,7,1,1,1,1,1,1,7,3.0,2,1
a_a007568,남산케이블카,서울특별시,중구,6.0,4.0,5.0,5.0,30.0,0,2210140013.0,a007568,25,여,30,4,6,6,2,7,7,7,1,3,8.0,1,1
a_a007568,경복궁,서울특별시,종로구,2.0,5.0,5.0,5.0,120.0,0,2210140007.0,a007568,25,여,30,4,6,6,2,7,7,7,1,3,8.0,1,1
a_a012515,허브아일랜드,경기도,포천시,6.0,4.0,4.0,4.0,60.0,0,2210300003.0,a012515,2,남,30,3,3,3,4,5,3,3,3,3,3.0,5,1
a_a012515,백운계곡,경기도,포천시,1.0,4.0,4.0,4.0,30.0,0,2210300004.0,a012515,2,남,30,3,3,3,4,5,3,3,3,3,3.0,5,1
a_a006646,헤이리예술마을,경기도,파주시,7.0,4.0,3.0,4.0,300.0,0,2210290003.0,a006646,2,여,20,2,6,3,2,2,2,2,2,6,7.0,1,1
a_a007014,플러스씨어터,서울특별시,종로구,3.0,4.0,5.0,4.0,150.0,0,2210130009.0,a007014,6,여,30,4,5,2,6,3,5,5,6,2,2.0,2,0
a_a007014,마로니에공원,서울특별시,종로구,1.0,3.0,4.0,3.0,60.0,1,2210130005.0,a007014,6,여,30,4,5,2,6,3,5,5,6,2,2.0,2,0
d_d004175,코엑스,서울특별시,강남구,3.0,5.0,5.0,5.0,300.0,1,2210130001.0,d004175,6,여,20,4,4,1,1,6,4,5,2,7,5.0,1,1
a_a007298,광화문광장,서울특별시,종로구,7.0,5.0,5.0,5.0,30.0,1,2210130005.0,a007298,3,여,20,2,6,7,2,4,2,5,1,6,1.0,3,0
b_b006822,두물머리,경기도,양평군,1.0,5.0,5.0,5.0,30.0,0,2210070005.0,b006822,22,남,20,3,6,4,2,4,5,6,4,3,7.0,3,1
a_a005652,안성팜랜드,경기도,안성시,13.0,4.0,4.0,4.0,240.0,0,2210150003.0,a005652,2,여,30,4,4,4,3,3,4,5,4,4,1.0,1,2
c_c009025,장성 황룡강노란꽃잔치,전라남도,장성군,8.0,4.0,4.0,4.0,90.0,1,2210260002.0,c009025,9,여,30,5,1,1,1,4,6,5,3,3,1.0,3,1
c_c005711,상당산성,충청북도,청주시,2.0,4.0,4.0,4.0,30.0,0,2210070007.0,c005711,22,여,30,2,6,3,6,3,3,6,6,2,1.0,1,0
c_c005711,국립현대미술관 청주,충청북도,청주시,3.0,3.0,3.0,3.0,30.0,0,2210070004.0,c005711,22,여,30,2,6,3,6,3,3,6,6,2,1.0,1,0
c_c005711,추정리메밀밭,충청북도,청주시,1.0,5.0,4.0,4.0,60.0,0,2210070003.0,c005711,22,여,30,2,6,3,6,3,3,6,6,2,1.0,1,0
c_c012891,피나클랜드 수목원,충청남도,아산시,1.0,5.0,4.0,4.0,120.0,0,2211060002.0,c012891,2,남,30,6,2,1,2,4,4,3,2,6,1.0,6,1
c_c001418,지중해마을,충청남도,아산시,7.0,5.0,4.0,4.0,90.0,0,2209030004.0,c001418,10,남,30,8,2,4,3,3,1,5,6,5,1.0,4,0
c_c001418,청산수목원,충청남도,태안군,1.0,5.0,5.0,5.0,120.0,0,2209040002.0,c001418,10,남,30,8,2,4,3,3,1,5,6,5,1.0,4,0
c_c001043,이순신광장,전라남도,여수시,2.0,3.0,3.0,3.0,30.0,0,2209040005.0,c001043,21,남,30,8,1,4,4,1,3,3,3,3,2.0,10,3
a_a015656,한밭수목원,대전광역시,서구,1.0,4.0,4.0,4.0,30.0,0,2211060005.0,a015656,2,여,30,5,6,4,2,2,3,3,6,5,7.0,1,0
c_c009030,광한루원,전라북도,남원시,2.0,4.0,3.0,4.0,60.0,1,2210300005.0,c009030,3,남,40,5,1,4,6,2,2,2,1,4,2.0,2,3
c_c001557,아미미술관,충청남도,당진시,3.0,3.0,2.0,3.0,30.0,1,2209020004.0,c001557,4,남,30,5,3,6,2,6,2,3,6,7,2.0,1,0
c_c002223,군산시간여행마을,전라북도,군산시,7.0,5.0,5.0,5.0,90.0,0,2209230004.0,c002223,3,여,20,1,4,2,2,6,5,5,7,7,1.0,2,0
c_c002223,군산시간여행마을,전라북도,군산시,7.0,4.0,4.0,4.0,120.0,0,2209230002.0,c002223,3,여,20,1,4,2,2,6,5,5,7,7,1.0,2,0
c_c000807,충청수영성,충청남도,보령시,2.0,4.0,3.0,3.0,30.0,0,2209040002.0,c000807,3,남,30,4,5,6,4,6,2,6,6,5,3.0,5,1
c_c000807,대천해수욕장,충청남도,보령시,1.0,5.0,5.0,5.0,30.0,1,2209030003.0,c000807,3,남,30,4,5,6,4,6,2,6,6,5,3.0,5,1
c_c013889,현충사,충청남도,아산시,2.0,4.0,4.0,4.0,60.0,1,2211060004.0,c013889,3,여,20,4,4,1,1,1,1,2,6,3,4.0,1,0
c_c013889,지중해마을,충청남도,아산시,7.0,4.0,4.0,4.0,30.0,1,2211060002.0,c013889,3,여,20,4,4,1,1,1,1,2,6,3,4.0,1,0
c_c000230,전동성당,전라북도,전주시,2.0,4.0,1.0,3.0,60.0,0,2208260006.0,c000230,4,여,20,5,2,1,1,1,2,2,1,7,3.0,1,3
c_c000230,경기전,전라북도,전주시,2.0,5.0,5.0,5.0,60.0,0,2208260005.0,c000230,4,여,20,5,2,1,1,1,2,2,1,7,3.0,1,3
c_c000230,전주한옥마을,전라북도,전주시,7.0,5.0,5.0,5.0,30.0,0,2208260004.0,c000230,4,여,20,5,2,1,1,1,2,2,1,7,3.0,1,3
c_c000230,메타세쿼이아 가로수길,전라남도,담양군,1.0,5.0,5.0,5.0,30.0,0,2208270003.0,c000230,4,여,20,5,2,1,1,1,2,2,1,7,3.0,1,3
c_c009342,경기전,전라북도,전주시,2.0,4.0,4.0,4.0,90.0,0,2210290003.0,c009342,3,남,50,1,2,4,3,5,5,5,3,5,3.0,4,1
c_c009342,오목대,전라북도,전주시,2.0,4.0,4.0,4.0,30.0,0,2210290005.0,c009342,3,남,50,1,2,4,3,5,5,5,3,5,3.0,4,1
c_c004831,여수해상케이블카 자산정류장,전라남도,여수시,6.0,5.0,5.0,5.0,60.0,0,2210050007.0,c004831,6,여,20,2,4,3,2,3,5,5,5,6,3.0,4,1
c_c004831,돌산공원,전라남도,여수시,1.0,5.0,5.0,5.0,30.0,0,2210050008.0,c004831,6,여,20,2,4,3,2,3,5,5,5,6,3.0,4,1
c_c004831,아쿠아플라넷 여수,전라남도,여수시,6.0,5.0,5.0,5.0,120.0,0,2210060004.0,c004831,6,여,20,2,4,3,2,3,5,5,5,6,3.0,4,1
c_c005395,대천해수욕장 스카이바이크,충청남도,보령시,13.0,5.0,5.0,5.0,180.0,0,2210110002.0,c005395,5,남,40,9,2,2,2,4,4,5,4,4,9.0,4,3
c_c005395,대천해수욕장,충청남도,보령시,1.0,4.0,4.0,4.0,30.0,0,2210100007.0,c005395,5,남,40,9,2,2,2,4,4,5,4,4,9.0,4,3
c_c007519,강천산,전라북도,순창군,7.0,4.0,3.0,3.0,60.0,0,2211060002.0,c007519,21,남,50,5,1,1,2,2,1,2,2,5,2.0,2,0
c_c006348,스포츠몬스터 대전신세계 아트앤사이언스점,대전광역시,유성구,6.0,5.0,5.0,5.0,150.0,0,2210140002.0,c006348,1,남,20,1,7,1,6,1,6,6,1,1,1.0,5,1
c_c002172,한밭수목원,대전광역시,서구,1.0,4.0,4.0,4.0,60.0,0,2209190003.0,c002172,2,여,30,4,1,1,3,4,4,4,6,7,1.0,2,4
c_c002172,대전오월드,대전광역시,중구,6.0,5.0,5.0,5.0,270.0,0,2209200006.0,c002172,2,여,30,4,1,1,3,4,4,4,6,7,1.0,2,4
c_c013341,현충사,충청남도,아산시,2.0,4.0,3.0,4.0,90.0,1,2211050003.0,c013341,3,여,30,4,4,4,3,4,4,3,5,5,1.0,2,1
c_c013833,배론성지,충청북도,제천시,2.0,4.0,4.0,4.0,60.0,0,2211050002.0,c013833,22,여,20,4,2,3,1,6,5,2,5,6,5.0,1,0
c_c013833,의림지,충청북도,제천시,1.0,4.0,4.0,5.0,30.0,1,2211050004.0,c013833,22,여,20,4,2,3,1,6,5,2,5,6,5.0,1,0
c_c013833,비룡담저수지,충청북도,제천시,1.0,4.0,4.0,4.0,30.0,0,2211050005.0,c013833,22,여,20,4,2,3,1,6,5,2,5,6,5.0,1,0
c_c008988,전주한옥마을,전라북도,전주시,7.0,4.0,3.0,3.0,90.0,1,2210290005.0,c008988,2,여,40,3,4,3,4,7,6,5,5,4,3.0,1,3
c_c008988,전주한옥마을,전라북도,전주시,7.0,5.0,5.0,4.0,120.0,1,2210290003.0,c008988,2,여,40,3,4,3,4,7,6,5,5,4,3.0,1,3
c_c014197,금강수목원,세종시,세종시,1.0,5.0,4.0,5.0,60.0,0,2211130003.0,c014197,27,남,20,6,2,3,2,3,5,3,2,6,7.0,3,1
c_c005840,세종호수공원,세종시,세종시,1.0,5.0,4.0,4.0,90.0,0,2210100002.0,c005840,4,남,30,7,6,6,2,2,2,4,6,5,2.0,1,2
c_c014398,내장산국립공원,전라북도,정읍시,1.0,5.0,5.0,5.0,210.0,1,2211090002.0,c014398,28,여,30,5,4,4,4,4,4,4,4,4,7.0,1,2
c_c003928,아그로랜드 태신목장,충청남도,예산군,13.0,5.0,5.0,4.0,90.0,0,2210160003.0,c003928,2,여,20,3,4,1,4,1,1,7,1,7,3.0,2,1
c_c001841,예당호출렁다리,충청남도,예산군,1.0,5.0,5.0,5.0,30.0,0,2208270004.0,c001841,3,남,30,6,2,6,5,3,2,3,5,2,2.0,2,0
c_c001841,윤봉길의사기념관,충청남도,예산군,2.0,5.0,4.0,4.0,60.0,0,2208270005.0,c001841,3,남,30,6,2,6,5,3,2,3,5,2,2.0,2,0
c_c005605,성심당문화원,대전광역시,중구,3.0,5.0,4.0,5.0,30.0,0,2210310005.0,c005605,1,여,20,1,2,1,3,6,2,1,3,2,2.0,2,0
c_c005605,엑스포시민광장,대전광역시,서구,6.0,3.0,3.0,3.0,30.0,0,2210310007.0,c005605,1,여,20,1,2,1,3,6,2,1,3,2,2.0,2,0
c_c005605,한밭수목원,대전광역시,서구,1.0,4.0,4.0,3.0,30.0,0,2210310008.0,c005605,1,여,20,1,2,1,3,6,2,1,3,2,2.0,2,0
c_c001241,유월드루지테마파크,전라남도,여수시,6.0,5.0,5.0,5.0,150.0,0,2208210002.0,c001241,1,남,20,5,1,2,1,3,2,1,6,7,1.0,2,2
c_c001241,녹테마레,전라남도,여수시,6.0,5.0,5.0,5.0,60.0,0,2208200003.0,c001241,1,남,20,5,1,2,1,3,2,1,6,7,1.0,2,2
c_c001241,녹테마레,전라남도,여수시,6.0,5.0,5.0,5.0,30.0,0,2208200004.0,c001241,1,남,20,5,1,2,1,3,2,1,6,7,1.0,2,2
c_c000575,지중해마을,충청남도,아산시,7.0,4.0,3.0,3.0,180.0,0,2208200002.0,c000575,23,여,30,3,1,1,1,3,2,2,3,2,3.0,3,2
c_c000575,천호저수지,충청남도,천안시,1.0,2.0,2.0,2.0,60.0,0,2208190007.0,c000575,23,여,30,3,1,1,1,3,2,2,3,2,3.0,3,2
c_c001136,무령왕릉,충청남도,공주시,2.0,5.0,3.0,5.0,30.0,0,2208280006.0,c001136,3,여,30,2,1,7,1,7,7,7,1,5,7.0,6,0
c_c001136,국립공주박물관,충청남도,공주시,2.0,3.0,2.0,4.0,30.0,0,2208280007.0,c001136,3,여,30,2,1,7,1,7,7,7,1,5,7.0,6,0
c_c001136,공주한옥마을,충청남도,공주시,7.0,3.0,2.0,2.0,60.0,0,2208280008.0,c001136,3,여,30,2,1,7,1,7,7,7,1,5,7.0,6,0
c_c001136,공산성,충청남도,공주시,2.0,5.0,5.0,5.0,120.0,0,2208280002.0,c001136,3,여,30,2,1,7,1,7,7,7,1,5,7.0,6,0
c_c007594,논산선샤인랜드,충청남도,논산시,13.0,5.0,5.0,5.0,180.0,0,2210310001.0,c007594,3,여,40,1,3,2,5,3,3,4,6,4,3.0,2,3
c_c007594,국립공주박물관,충청남도,공주시,2.0,4.0,3.0,3.0,150.0,0,2210300003.0,c007594,3,여,40,1,3,2,5,3,3,4,6,4,3.0,2,3
c_c007594,계룡산자연사박물관,충청남도,공주시,2.0,3.0,3.0,3.0,90.0,0,2210300004.0,c007594,3,여,40,1,3,2,5,3,3,4,6,4,3.0,2,3
c_c007594,연미산자연미술공원,충청남도,공주시,1.0,4.0,4.0,4.0,120.0,0,2210300006.0,c007594,3,여,40,1,3,2,5,3,3,4,6,4,3.0,2,3
c_c007814,탑정호 출렁다리,충청남도,논산시,7.0,5.0,3.0,5.0,30.0,0,2210220006.0,c007814,1,여,20,2,1,1,1,1,7,1,4,7,10.0,2,4
c_c011523,곡성섬진강기차마을,전라남도,곡성군,7.0,5.0,5.0,5.0,360.0,1,2210290003.0,c011523,6,여,30,2,2,2,4,4,5,4,3,4,10.0,2,3
c_c003395,국립중앙과학관,대전광역시,유성구,3.0,5.0,5.0,5.0,240.0,0,2210300002.0,c003395,6,여,20,4,3,3,3,5,5,3,3,7,1.0,1,1
c_c003395,엑스포과학공원 한빛탑,대전광역시,유성구,6.0,4.0,5.0,5.0,60.0,0,2210300003.0,c003395,6,여,20,4,3,3,3,5,5,3,3,7,1.0,1,1
c_c004772,채석강,전라북도,부안군,1.0,5.0,5.0,5.0,90.0,0,2210020003.0,c004772,8,남,30,7,1,2,1,1,4,1,1,5,1.0,1,1
c_c004772,채석강,전라북도,부안군,1.0,5.0,5.0,5.0,30.0,1,2210030003.0,c004772,8,남,30,7,1,2,1,1,4,1,1,5,1.0,1,1
c_c007469,순천만습지,전라남도,순천시,1.0,5.0,5.0,5.0,90.0,0,2210160005.0,c007469,1,남,20,1,5,1,1,1,1,6,2,2,3.0,1,1
c_c001943,중앙탑사적공원,충청북도,충주시,1.0,4.0,3.0,5.0,30.0,0,2209170003.0,c001943,21,남,20,3,1,1,6,6,7,1,7,1,6.0,5,1
c_c002194,의림지파크랜드,충청북도,제천시,6.0,4.0,5.0,5.0,30.0,1,2209180004.0,c002194,2,여,30,4,4,1,4,6,6,6,5,2,3.0,1,4
c_c002194,의림지 용추폭포 유리전망대,충청북도,제천시,1.0,5.0,5.0,5.0,30.0,1,2209180003.0,c002194,2,여,30,4,4,1,4,6,6,6,5,2,3.0,1,4
c_c009200,공산성,충청남도,공주시,2.0,5.0,5.0,5.0,60.0,0,2210260006.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,베이커리밤마을,충청남도,공주시,7.0,5.0,5.0,5.0,30.0,1,2210270009.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,공주메타세콰이어숲길,충청남도,공주시,1.0,5.0,5.0,5.0,30.0,0,2210260004.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,정림사지박물관 정림사지5층석탑,충청남도,부여군,2.0,4.0,3.0,3.0,30.0,0,2210250006.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,구룡사,충청남도,공주시,2.0,3.0,3.0,3.0,60.0,0,2210260001.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,국립부여박물관,충청남도,부여군,2.0,5.0,5.0,5.0,90.0,0,2210250005.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,국립공주박물관,충청남도,공주시,2.0,5.0,5.0,5.0,60.0,0,2210270003.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,궁남지,충청남도,부여군,1.0,4.0,4.0,4.0,60.0,0,2210250007.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
