SIDO,VISIT_AREA_NM,GUNGU,VISIT_AREA_TYPE_CD,VISIT_AREA_ID,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
강원도,죽림동 주교좌성당,춘천시,2.0,2208290001.0,37.5,3.75,0.0,0.25,3.75
경기도,봉림원,가평군,7.0,2208290002.0,30.0,3.0,0.0,0.0,4.0
서울특별시,감고당길,종로구,7.0,2208280001.0,45.0,4.25,0.0,0.75,4.25
서울특별시,청와대 춘추문,종로구,1.0,2208280003.0,30.0,5.0,0.0,2.0,5.0
서울특별시,대오서점,종로구,7.0,2208280007.0,30.0,5.0,0.0,2.0,5.0
경기도,남양성모성지,화성시,2.0,2209040002.0,60.0,4.0,0.0,1.0,3.0
인천광역시,선녀바위,중구,1.0,2209060004.0,45.0,5.0,0.0,0.5,5.0
인천광역시,인천개항누리길,중구,2.0,2208280001.0,30.0,4.5,0.5,0.5,3.5
인천광역시,인천개항박물관,중구,2.0,2208280003.0,30.0,4.0,0.0,0.5,2.0
경기도,곤지암 리조트 생태하천,광주시,1.0,2209030001.0,60.0,5.0,1.0,3.0,5.0
서울특별시,롯데뮤지엄,송파구,3.0,2208280006.0,60.0,4.0,1.0,1.0,4.0
서울특별시,구테로이테,강남구,13.0,2208270003.0,90.0,4.0,0.0,1.0,3.0
경기도,렛츠런파크서울,과천시,3.0,2208280006.0,90.0,3.5,0.0,1.5,4.0
경기도,국립과천과학관,과천시,3.0,2208280004.0,160.0,5.0,0.3333333333333333,2.333333333333333,4.666666666666667
경기도,노랑다리미술관,가평군,3.0,2208280004.0,75.0,4.0,0.0,2.0,3.5
인천광역시,수기전망대,옹진군,1.0,2208270006.0,30.0,5.0,0.0,0.0,5.0
인천광역시,모도,옹진군,1.0,2208270008.0,30.0,4.0,0.0,0.0,4.0
인천광역시,서해5도 수산물복합문화센터,서구,3.0,2208280002.0,30.0,4.0,0.0,0.0,4.0
인천광역시,구봉산,옹진군,7.0,2208270003.0,150.0,5.0,0.0,0.5,5.0
경기도,정발산,고양시,1.0,2209030002.0,30.0,4.666666666666667,0.0,0.6666666666666666,4.666666666666667
인천광역시,장화리 일몰조망지,강화군,1.0,2209030005.0,45.0,3.75,0.0,0.75,4.0
인천광역시,하늘문화센터,중구,3.0,2209030001.0,30.0,5.0,0.0,1.0,5.0
인천광역시,구읍뱃터,중구,1.0,2209020003.0,30.0,3.5,0.5,1.25,3.5
인천광역시,국립생물자원관,서구,3.0,2209020002.0,90.0,4.5,0.0,2.0,4.5
경기도,소풍정원,평택시,1.0,2209030003.0,50.0,4.666666666666667,0.0,0.3333333333333333,4.666666666666667
경기도,바람새마을,평택시,7.0,2209030004.0,30.0,1.5,0.0,0.0,2.0
경기도,평택시농업생태원,평택시,1.0,2209030002.0,75.0,5.0,0.0,0.5,5.0
경기도,국립민속박물관 파주,파주시,2.0,2208300005.0,30.0,4.0,0.0,0.5,4.0
경기도,황희선생유적지,파주시,2.0,2208260002.0,60.0,3.5,0.0,1.0,4.0
인천광역시,인천내리교회,중구,2.0,2209040001.0,30.0,5.0,0.0,0.0,5.0
인천광역시,한국기독교100주년기념탑,중구,2.0,2209040004.0,30.0,3.0,0.0,0.0,3.0
경기도,포천한탄강하늘다리,포천시,1.0,2208280004.0,30.0,4.0,0.0,1.0,3.0
경기도,백운계곡,포천시,13.0,2209030009.0,30.0,3.0,0.0,3.0,3.0
경기도,평강랜드,포천시,6.0,2209040001.0,60.0,5.0,0.0,1.0,5.0
서울특별시,북서울꿈의숲,강북구,1.0,2208280003.0,75.0,4.0,0.5,1.0,4.0
경기도,한국민속촌 자동차극장,용인시,3.0,2209030005.0,120.0,5.0,0.0,1.0,5.0
서울특별시,비트포비아 던전101,마포구,13.0,2209040006.0,90.0,5.0,0.0,2.0,5.0
경기도,서울대공원 치유의숲,과천시,1.0,2208290003.0,120.0,5.0,0.0,0.0,5.0
경기도,과천향교,과천시,2.0,2208290004.0,30.0,3.0,0.0,0.0,3.0
경기도,평촌중앙공원,안양시,1.0,2208310005.0,30.0,4.0,0.0,0.0,4.0
경기도,서울대공원,과천시,6.0,2208290002.0,162.0,4.2,0.6,1.4,4.2
경상북도,금오랜드,구미시,6.0,2209090004.0,30.0,4.0,0.0,0.5,4.0
경상북도,금오산케이블카,구미시,6.0,2209090005.0,60.0,5.0,1.0,0.0,5.0
경상북도,구미성리학역사관,구미시,2.0,2209090003.0,30.0,5.0,0.0,0.0,5.0
서울특별시,서울시립미술관 북서울미술관,노원구,3.0,2209120002.0,60.0,5.0,0.0,2.0,4.0
경기도,북한산국립공원,고양시,7.0,2209120001.0,60.0,5.0,0.0,2.0,5.0
서울특별시,국립공원공단 북한산생태탐방원,도봉구,1.0,2209110002.0,105.0,5.0,0.0,2.0,5.0
서울특별시,새말어린이공원,강서구,13.0,2209090002.0,60.0,3.0,0.0,2.0,3.0
서울특별시,이봉창의사역사울림관,용산구,2.0,2209250001.0,60.0,3.0,0.0,0.0,3.0
서울특별시,반포한강공원,서초구,1.0,2209240004.0,160.0,4.666666666666667,0.6666666666666666,0.6666666666666666,4.666666666666667
인천광역시,교동망향대,강화군,1.0,2209200004.0,30.0,3.5,0.0,0.0,4.0
인천광역시,강화화개산모노레일,강화군,13.0,2209200003.0,60.0,4.0,0.0,1.5,4.0
인천광역시,난정저수지,강화군,1.0,2209200005.0,30.0,1.0,0.0,0.0,1.0
서울특별시,설화수 북촌플래그십스토어,종로구,3.0,2209150004.0,30.0,4.0,0.0,0.0,4.0
경기도,분당중앙공원,성남시,1.0,2209100002.0,80.0,4.333333333333333,0.0,0.6666666666666666,4.0
경기도,남한산성,광주시,2.0,2209090003.0,85.0,4.333333333333333,0.6666666666666666,0.6666666666666666,4.166666666666667
경기도,아침고요가족동물원,가평군,13.0,2209170003.0,60.0,4.0,0.0,3.0,3.5
경기도,자라섬 남도,가평군,1.0,2209250003.0,60.0,4.5,0.0,1.5,4.5
경기도,과천시민회관,과천시,8.0,2209180002.0,90.0,4.666666666666667,0.6666666666666666,0.0,4.666666666666667
경기도,과천청사 시민광장,과천시,8.0,2209170010.0,60.0,5.0,0.5,0.0,5.0
경기도,과천시민회관 야외공연장,과천시,3.0,2209170008.0,30.0,4.0,1.0,0.0,4.0
서울특별시,창경궁 대온실,종로구,1.0,2209240003.0,60.0,5.0,0.0,1.0,5.0
서울특별시,고킥보드 여의도점,영등포구,7.0,2209230007.0,30.0,4.0,0.0,1.0,4.0
경기도,이천도자기축제,이천시,8.0,2209100004.0,105.0,4.0,0.0,1.0,3.5
경기도,대한불교조계종 신륵사,여주시,2.0,2209110002.0,90.0,4.0,0.5,0.0,4.0
서울특별시,그랜드워커힐서울 컨벤션센터,광진구,3.0,2209250002.0,30.0,2.0,0.0,0.0,3.0
서울특별시,순라길,종로구,7.0,2209250004.0,30.0,5.0,0.0,0.0,5.0
경기도,위곡골,가평군,1.0,2209240004.0,30.0,3.0,0.0,3.0,3.0
강원도,국립용화산자연휴양림,춘천시,1.0,2210170002.0,90.0,5.0,0.0,3.0,5.0
강원도,춘천막국수 체험박물관,춘천시,13.0,2210150003.0,90.0,5.0,0.0,3.0,5.0
경기도,의정부음악도서관,의정부시,3.0,2209300005.0,50.0,5.0,0.0,0.3333333333333333,4.333333333333333
충청남도,홍예공원,홍성군,1.0,2209250001.0,75.0,5.0,0.5,2.0,4.5
충청남도,충남도서관,홍성군,2.0,2209250002.0,30.0,5.0,1.0,1.0,4.0
충청남도,삽교천,예산군,8.0,2209240004.0,120.0,5.0,0.0,1.0,5.0
인천광역시,인천 개항장문화재야행,중구,8.0,2210150006.0,120.0,5.0,1.0,2.0,5.0
경기도,제일유황온천,포천시,6.0,2209230003.0,90.0,5.0,1.0,1.0,5.0
경기도,운주사,포천시,2.0,2209230002.0,90.0,4.0,0.3333333333333333,1.3333333333333333,4.333333333333333
경기도,명성산억새밭,포천시,1.0,2209220006.0,135.0,4.0,0.5,1.5,4.5
서울특별시,무무대전망대,종로구,1.0,2209210007.0,60.0,3.0,0.0,1.0,3.0
서울특별시,인왕산자락길,종로구,1.0,2209210005.0,60.0,2.0,0.0,1.0,2.0
서울특별시,황학정 국궁전시관,종로구,3.0,2209210004.0,60.0,3.0,0.0,1.0,3.0
서울특별시,창덕궁 후원,종로구,2.0,2209200007.0,75.0,5.0,0.5,1.0,5.0
서울특별시,윤동주시인의언덕,종로구,1.0,2209210009.0,60.0,3.0,0.0,1.0,3.0
서울특별시,포레나노원아파트,노원구,3.0,2209170002.0,60.0,5.0,1.0,1.0,5.0
경기도,연천 전곡리유적 구석기체험숲,연천군,13.0,2209170005.0,240.0,4.5,0.0,1.0,4.0
인천광역시,청량산,연수구,7.0,2209110003.0,60.0,3.0,0.0,1.0,4.0
서울특별시,종묘 외 시티투어,종로구,2.0,2209170005.0,60.0,5.0,0.0,1.0,5.0
서울특별시,둘리뮤지엄,도봉구,3.0,2209170002.0,60.0,2.0,0.0,1.0,1.0
서울특별시,차차티클럽 창신한옥,종로구,13.0,2209180004.0,90.0,4.0,0.0,1.0,3.0
서울특별시,도봉산,도봉구,1.0,2209170004.0,150.0,2.0,0.0,1.0,1.0
서울특별시,새벽다리,종로구,7.0,2209180005.0,30.0,3.0,0.0,1.0,4.0
경기도,미사리경정공원 경정장,하남시,6.0,2209110002.0,30.0,1.0,0.0,0.0,2.0
경기도,밝은광장 인증센터,남양주시,13.0,2209220006.0,60.0,5.0,0.0,0.0,3.0
강원도,신매대교 인증센터,춘천시,13.0,2209230005.0,75.0,5.0,0.0,0.0,4.5
경기도,경강교 인증센터,가평군,13.0,2209230003.0,45.0,5.0,0.0,0.0,4.0
강원도,공지천유원지,춘천시,1.0,2209230008.0,30.0,4.0,0.6666666666666666,0.3333333333333333,3.6666666666666665
경기도,소노휴 양평,양평군,7.0,2209250003.0,30.0,4.0,0.0,4.0,4.0
인천광역시,한들해변,옹진군,1.0,2209180001.0,60.0,3.0,0.0,2.0,3.0
경기도,왕방계곡,동두천시,1.0,2209170005.0,60.0,5.0,1.0,1.0,5.0
경기도,소요산,동두천시,1.0,2209170003.0,75.0,3.75,0.25,2.5,3.75
경기도,뽀로로파크 일산킨텍스점,고양시,6.0,2209110003.0,180.0,5.0,0.0,3.0,3.0
서울특별시,안산자락길,서대문구,7.0,2209090004.0,75.0,4.5,0.5,2.0,4.5
서울특별시,서달산,동작구,1.0,2209240005.0,240.0,5.0,0.0,0.0,5.0
서울특별시,국립서울현충원,동작구,2.0,2209240006.0,30.0,5.0,0.0,0.0,5.0
서울특별시,낙산공원 제1전망광장,종로구,7.0,2209140010.0,120.0,5.0,1.0,1.0,5.0
경기도,김포아트빌리지 아트센터,김포시,3.0,2209110003.0,60.0,4.0,0.0,0.0,4.0
경기도,김포한옥마을,김포시,7.0,2209110002.0,30.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,3.6666666666666665
경기도,한강중앙공원,김포시,1.0,2209110004.0,40.0,3.0,0.0,0.3333333333333333,3.333333333333333
서울특별시,탑골공원,종로구,1.0,2210040002.0,30.0,3.0,0.0,0.5,2.5
서울특별시,대한민국역사박물관,종로구,2.0,2210030005.0,45.0,4.0,0.75,0.75,3.75
인천광역시,섬이야기박물관,중구,2.0,2209300003.0,120.0,5.0,0.0,0.0,4.0
경기도,별빛정원 우주,이천시,6.0,2209240006.0,60.0,2.5,0.0,0.5,2.0
경기도,화성행궁광장,수원시,2.0,2209160009.0,34.285714285714285,3.857142857142857,0.2857142857142857,0.4285714285714285,3.857142857142857
서울특별시,놀로 아쿠아센터,강남구,6.0,2209160001.0,90.0,5.0,0.0,0.0,5.0
서울특별시,예스24스테이지,종로구,3.0,2209250004.0,120.0,5.0,1.0,1.0,5.0
서울특별시,티오엠 1관,종로구,3.0,2209250002.0,150.0,5.0,1.0,1.0,5.0
경기도,허브아일랜드,포천시,13.0,2209120002.0,114.0,4.4,0.0,1.4,4.0
인천광역시,월미놀이동산,중구,6.0,2209270004.0,60.0,4.0,1.0,0.0,3.0
인천광역시,용궁사,중구,2.0,2209280002.0,30.0,4.0,0.0,0.5,4.0
인천광역시,월미공원,중구,1.0,2209220007.0,60.0,4.25,0.0,0.75,4.25
인천광역시,소래포구 해오름공원,남동구,1.0,2209090003.0,30.0,4.0,0.0,3.0,4.0
인천광역시,소래역사관,남동구,2.0,2209090002.0,30.0,2.5,0.0,2.0,2.5
서울특별시,달마사,동작구,2.0,2209180005.0,30.0,5.0,0.0,0.0,5.0
경기도,메가박스 광명AK플라자,광명시,3.0,2209250004.0,180.0,5.0,0.0,1.0,5.0
서울특별시,강서한강공원,강서구,1.0,2209250001.0,60.0,3.0,0.0,4.0,2.0
서울특별시,심야의숲,성동구,3.0,2209230004.0,60.0,4.0,0.0,4.0,3.0
경기도,국토지리정보원 지도박물관,수원시,2.0,2209210007.0,30.0,5.0,0.0,0.0,2.0
경기도,지동벽화마을,수원시,7.0,2209200007.0,30.0,3.0,0.0,0.0,4.0
경기도,수원천,수원시,7.0,2209200005.0,30.0,4.5,0.0,0.5,3.5
강원도,해피초원목장,춘천시,13.0,2209250003.0,123.0,3.9,0.0,1.0,4.0
인천광역시,송해온,연수구,6.0,2209090004.0,120.0,5.0,0.0,1.0,5.0
인천광역시,강화도,강화군,1.0,2209100001.0,30.0,5.0,0.0,1.0,5.0
서울특별시,남산골한옥마을,중구,7.0,2209090002.0,45.0,4.0,0.0,0.5,3.5
서울특별시,케이스파,강남구,3.0,2209080004.0,90.0,3.0,0.0,1.0,3.0
서울특별시,샛강다리,영등포구,1.0,2209240003.0,30.0,5.0,0.0,0.0,5.0
인천광역시,중앙공원,남동구,1.0,2209290007.0,40.0,4.333333333333333,0.3333333333333333,0.6666666666666666,4.666666666666667
인천광역시,인천문화예술회관,남동구,3.0,2209290006.0,30.0,3.0,0.0,0.0,3.0
서울특별시,서울광장,중구,3.0,2209110001.0,30.0,3.0,0.0,4.0,3.0
서울특별시,북촌마을서재,종로구,3.0,2209230004.0,30.0,4.0,0.0,1.0,4.0
서울특별시,서울우리소리박물관,종로구,2.0,2209230002.0,40.0,3.6666666666666665,0.0,0.3333333333333333,3.0
서울특별시,박태준만화회사,강남구,3.0,2209180003.0,60.0,3.0,0.0,0.0,3.0
서울특별시,더베일리하우스 삼성점,강남구,8.0,2209180001.0,30.0,5.0,0.0,0.0,5.0
서울특별시,뚝섬한강공원,광진구,7.0,2209250007.0,94.28571428571428,4.428571428571429,0.2857142857142857,0.4285714285714285,4.428571428571429
서울특별시,LCDC서울,성동구,3.0,2209250004.0,60.0,2.0,0.0,1.0,2.0
서울특별시,아쿠아플라넷63,영등포구,6.0,2209230004.0,110.0,3.6666666666666665,0.0,1.0,3.6666666666666665
서울특별시,효창공원,용산구,1.0,2209180004.0,30.0,4.0,0.0,0.0,4.0
경기도,효원공원 월화원,수원시,1.0,2210010004.0,42.0,4.2,0.0,1.2,4.1
경기도,수원화성 화서문,수원시,2.0,2210010010.0,36.0,4.0,0.0,0.6,3.8
서울특별시,서울교동초등학교,종로구,2.0,2209190001.0,60.0,4.0,0.0,0.0,4.0
인천광역시,선녀바위해수욕장,중구,1.0,2209100002.0,75.0,3.5,0.5,1.0,3.5
경기도,필라델피아,연천군,7.0,2209170003.0,60.0,5.0,0.0,1.0,5.0
경기도,곤지암리조트 빌리지센터,광주시,6.0,2209080007.0,60.0,3.0,0.0,1.0,3.0
경기도,임진강댑싸리공원,연천군,1.0,2209230004.0,41.25,4.375,0.125,1.625,4.375
인천광역시,하나개해수욕장,중구,1.0,2209100002.0,97.5,4.5,0.25,1.75,4.0
경기도,메가박스 의정부민락,의정부시,3.0,2209180003.0,180.0,5.0,0.0,1.0,5.0
경기도,실학박물관,남양주시,2.0,2209090004.0,50.0,4.0,0.0,1.0,3.6666666666666665
경기도,옥천레포츠공원,양평군,1.0,2209100001.0,60.0,4.0,0.0,2.0,4.0
경기도,정약용유적지 생가,남양주시,2.0,2209090005.0,30.0,4.0,0.0,1.5,4.0
서울특별시,정원속화실담다,마포구,13.0,2209300005.0,180.0,5.0,0.0,1.0,4.0
인천광역시,약사사,남동구,2.0,2209110002.0,75.0,3.0,0.0,0.0,1.5
경기도,카페시차,김포시,1.0,2209120002.0,90.0,4.0,0.0,0.0,4.0
서울특별시,착한붕어 낚시카페,종로구,13.0,2209090002.0,60.0,4.0,0.0,1.0,5.0
서울특별시,그라운드시소 명동,중구,3.0,2209080003.0,60.0,5.0,0.0,0.0,5.0
서울특별시,에스팩토리,성동구,13.0,2209170003.0,60.0,3.0,0.0,0.0,2.0
서울특별시,예림당아트홀,강남구,3.0,2209170005.0,150.0,5.0,1.0,0.0,5.0
서울특별시,보광사,용산구,2.0,2209180006.0,30.0,2.0,0.0,1.0,2.0
서울특별시,아트원씨어터 1관,종로구,3.0,2209170005.0,120.0,4.0,1.0,0.0,4.0
경기도,제부도 빨간등대,화성시,13.0,2209230004.0,30.0,3.333333333333333,0.0,0.6666666666666666,3.0
경기도,탑재산,화성시,13.0,2209230003.0,30.0,5.0,0.0,1.0,5.0
서울특별시,이상의집,종로구,2.0,2209230005.0,30.0,4.0,0.0,1.0,3.0
서울특별시,북촌문화센터,종로구,3.0,2209190003.0,30.0,3.5,0.0,1.5,3.0
인천광역시,미추홀공원,연수구,1.0,2209120003.0,45.0,4.0,0.0,2.0,3.5
서울특별시,서울공예박물관,종로구,2.0,2209240003.0,90.0,4.666666666666667,0.0,1.1666666666666667,4.333333333333333
서울특별시,시간의조각 계절,마포구,3.0,2209230005.0,90.0,2.0,0.0,1.0,1.0
서울특별시,아트선재센터,종로구,3.0,2209140004.0,60.0,5.0,0.0,0.0,5.0
서울특별시,여의도공원,영등포구,1.0,2209250002.0,50.0,4.666666666666667,0.6666666666666666,1.3333333333333333,4.666666666666667
서울특별시,부기우기,용산구,3.0,2209240011.0,90.0,4.0,1.0,0.0,3.0
인천광역시,굴업도해변,옹진군,1.0,2209100006.0,60.0,4.0,0.0,1.0,4.0
경기도,시몬스 테라스점,이천시,3.0,2209240002.0,105.0,4.5,0.0,0.5,3.5
경기도,안양예술공원,안양시,1.0,2209230005.0,70.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,3.6666666666666665
경기도,비봉산전망대,안양시,1.0,2209240003.0,60.0,5.0,0.0,0.0,5.0
경기도,안양파빌리온,안양시,3.0,2209230004.0,50.0,5.0,0.0,0.0,5.0
경기도,청계산,과천시,1.0,2209100004.0,240.0,5.0,0.0,1.0,5.0
서울특별시,서울시립미술관 남서울미술관,관악구,3.0,2209180001.0,90.0,3.0,0.0,1.0,3.0
인천광역시,가현산,서구,7.0,2209150002.0,60.0,4.0,0.0,0.0,4.0
경기도,문수산,김포시,7.0,2209150004.0,150.0,4.0,0.0,0.0,4.0
경기도,수안산,김포시,7.0,2209150003.0,30.0,4.0,0.0,0.0,4.0
경기도,기형도문학관,광명시,3.0,2209160005.0,45.0,4.0,0.5,0.0,3.5
경기도,광명업사이클아트센터,광명시,3.0,2209160004.0,30.0,4.0,0.0,0.0,3.5
경기도,철도박물관,의왕시,2.0,2209110004.0,60.0,4.0,0.0,1.3333333333333333,4.0
경기도,레솔레파크,의왕시,1.0,2209110006.0,80.0,4.666666666666667,0.0,0.6666666666666666,4.666666666666667
경기도,경기의왕 레일파크,의왕시,13.0,2209110002.0,90.0,4.666666666666667,0.0,1.6666666666666667,4.0
경기도,커피온더레일,의왕시,13.0,2209110007.0,30.0,3.0,0.0,0.0,4.0
경기도,가드너스,파주시,3.0,2209160008.0,90.0,5.0,0.0,0.0,5.0
경기도,아이스타일,파주시,3.0,2209150005.0,30.0,3.0,0.0,0.0,3.0
강원도,제이드가든수목원,춘천시,1.0,2209090005.0,108.75,4.125,0.0,1.375,3.75
인천광역시,트라이보울,연수구,2.0,2209110004.0,45.0,2.5,0.0,1.5,3.0
경기도,장안문,수원시,2.0,2209210006.0,34.285714285714285,3.7142857142857135,0.2857142857142857,0.7142857142857143,3.7142857142857135
서울특별시,백범광장,중구,1.0,2209260010.0,80.0,5.0,0.0,1.0,5.0
경기도,한국도자재단 경기도자박물관,광주시,2.0,2209210004.0,30.0,4.0,0.0,0.5,4.5
경기도,곤지암리조트,광주시,13.0,2209200003.0,90.0,3.0,0.0,0.5,3.0
서울특별시,그랜드하얏트서울,용산구,7.0,2209100002.0,30.0,5.0,1.0,0.0,5.0
인천광역시,강화루지,강화군,13.0,2209290004.0,75.0,4.5,0.0,1.0,4.0
서울특별시,서울어린이대공원 동물원,광진구,6.0,2210020001.0,70.0,4.333333333333333,0.0,2.0,4.0
경상북도,경북궁,칠곡군,2.0,2210010004.0,30.0,5.0,0.0,3.0,5.0
경기도,킨텍스 제1전시장 2홀,고양시,3.0,2209250004.0,300.0,4.0,1.0,0.0,4.0
서울특별시,두부마을,성동구,7.0,2209300006.0,60.0,4.0,0.5,1.0,4.5
인천광역시,수도국산 달동네박물관,동구,2.0,2209170002.0,50.0,4.666666666666667,0.0,1.0,4.666666666666667
경기도,화성융릉과건릉,화성시,2.0,2210010005.0,67.5,4.5,0.25,0.5,4.75
경기도,화성종합경기타운,화성시,8.0,2210010002.0,150.0,4.0,0.0,1.0,4.0
경기도,향남힐링스파,화성시,13.0,2210010004.0,120.0,4.0,0.0,1.0,4.0
서울특별시,잔상,서초구,7.0,2209260001.0,240.0,4.0,0.0,0.0,3.0
경기도,경기도잣향기푸른숲,가평군,1.0,2209210001.0,120.0,5.0,0.0,1.0,5.0
경기도,제부도,화성시,1.0,2209280002.0,80.0,4.0,0.6666666666666666,1.6666666666666667,4.0
인천광역시,인천아트플랫폼,중구,3.0,2209170006.0,50.0,3.6666666666666665,0.0,1.0,3.6666666666666665
인천광역시,한국근대문학관,중구,2.0,2209170004.0,60.0,4.0,0.0,0.0,3.0
경기도,국립현대미술관 과천관,과천시,3.0,2209240006.0,85.0,4.666666666666667,0.6666666666666666,0.1666666666666666,4.666666666666667
경기도,달맞이광장,여주시,7.0,2209170003.0,30.0,4.0,0.0,0.0,3.0
경기도,부락산,평택시,1.0,2210020002.0,90.0,5.0,1.0,0.0,5.0
경기도,평택남부문예회관 대공연장,평택시,3.0,2210010005.0,30.0,4.0,0.0,0.0,4.0
경기도,석남사,안성시,2.0,2210010002.0,30.0,4.5,0.0,0.5,5.0
경기도,권율장군묘,양주시,2.0,2209170003.0,30.0,4.0,0.0,1.0,3.0
인천광역시,서포리해변,옹진군,13.0,2210020008.0,660.0,4.0,0.0,1.0,4.0
인천광역시,서포리웰빙삼림욕산책로,옹진군,7.0,2210030002.0,45.0,4.5,0.0,1.0,4.5
인천광역시,덕적도,옹진군,1.0,2210020007.0,30.0,5.0,0.0,1.0,5.0
서울특별시,서울도서관,중구,3.0,2210020004.0,30.0,3.0,0.0,2.0,3.0
경기도,공룡알화석산지 방문자센터,화성시,3.0,2209220004.0,90.0,5.0,0.0,2.0,3.0
서울특별시,안양천,구로구,7.0,2209250003.0,60.0,5.0,0.0,1.0,5.0
경기도,연천은대리성,연천군,1.0,2209180003.0,30.0,5.0,0.0,1.0,5.0
인천광역시,채플갤러리,강화군,2.0,2210010003.0,30.0,4.0,0.0,2.0,4.0
경기도,멀그래놀라 그릭요거트 배곧점,시흥시,13.0,2210030001.0,300.0,3.0,0.0,1.0,3.0
서울특별시,북촌전망대,종로구,3.0,2209300003.0,30.0,5.0,0.0,0.0,5.0
서울특별시,용산역사박물관,용산구,2.0,2209230003.0,60.0,5.0,0.0,3.0,5.0
인천광역시,아트센터 인천,연수구,3.0,2209180005.0,30.0,3.0,0.0,1.0,3.0
경기도,롯데아울렛 고양점,고양시,13.0,2209240004.0,30.0,4.0,1.0,3.0,2.0
서울특별시,난지한강공원 잔디마당,마포구,1.0,2209180005.0,30.0,5.0,0.0,1.0,5.0
서울특별시,코드케이 홍대점,마포구,13.0,2209190001.0,90.0,4.0,0.0,1.0,1.0
서울특별시,장안공원,서초구,1.0,2209280006.0,60.0,3.0,1.0,0.0,3.0
서울특별시,서울고등학교,서초구,2.0,2209250002.0,90.0,4.0,0.0,2.0,5.0
경기도,김포함상공원,김포시,1.0,2209250003.0,30.0,3.5,0.5,4.5,2.5
경기도,수산공원,김포시,1.0,2209250002.0,60.0,4.0,0.5,4.5,4.0
서울특별시,국립중앙박물관 어린이박물관,용산구,2.0,2209180003.0,120.0,3.0,0.0,2.0,3.0
인천광역시,인천대교기념관,중구,2.0,2210020003.0,30.0,5.0,0.0,2.0,4.0
인천광역시,영종도,중구,1.0,2209210002.0,50.0,4.0,0.3333333333333333,0.0,4.0
인천광역시,제일바다낚시,중구,13.0,2209300003.0,330.0,3.0,0.0,7.0,2.0
경기도,대부도 유채밭,안산시,7.0,2209230004.0,60.0,5.0,0.0,1.0,5.0
경기도,대부바다향기 테마파크 습지테마원,안산시,6.0,2209230005.0,60.0,5.0,0.0,1.0,5.0
서울특별시,강동공동체정원,강동구,7.0,2210020004.0,30.0,3.0,0.0,3.0,3.0
서울특별시,서울암사동유적,강동구,2.0,2210020003.0,120.0,5.0,0.0,3.0,4.0
경기도,그래비티 서울 판교 오토그래프컬렉션,성남시,7.0,2210020001.0,120.0,5.0,0.0,2.0,5.0
서울특별시,광화문광장 세종대왕동상,종로구,3.0,2210020003.0,30.0,4.5,0.5,2.5,4.5
서울특별시,세종충무공이야기,종로구,3.0,2210020004.0,30.0,4.0,0.0,4.0,4.0
서울특별시,명동난타극장,중구,3.0,2210010004.0,120.0,5.0,0.0,4.0,5.0
서울특별시,서울시티투어버스,중구,13.0,2210010007.0,120.0,4.0,0.0,4.5,4.0
서울특별시,청와대 대통령관저,종로구,2.0,2209240007.0,30.0,4.0,0.0,5.0,3.0
경기도,베이커리 씨어터 수목원,남양주시,1.0,2209230002.0,60.0,2.0,0.0,5.0,3.0
경기도,피노키오와다빈치,가평군,6.0,2210040002.0,180.0,4.0,0.0,2.0,3.5
경기도,병목안시민공원,안양시,1.0,2210020001.0,30.0,5.0,1.0,3.0,5.0
경기도,카자구루마,수원시,2.0,2210010007.0,30.0,3.0,0.0,1.0,4.0
서울특별시,서울 선릉과 정릉,강남구,2.0,2210020002.0,60.0,5.0,0.0,0.0,5.0
인천광역시,한옥카페 갤러리도솔,강화군,3.0,2210030003.0,60.0,5.0,0.0,1.5,5.0
충청남도,안면도자연휴양림,태안군,1.0,2209290002.0,52.5,4.25,0.5,1.75,4.25
충청남도,꽃지해안공원,태안군,1.0,2209290003.0,30.0,3.75,0.75,2.0,3.75
경기도,양주나리농원,양주시,1.0,2210020004.0,80.0,4.0,0.0,2.333333333333333,3.333333333333333
경기도,배상면주가 포천점,포천시,13.0,2210010004.0,60.0,3.0,0.0,5.0,3.0
서울특별시,성균관,종로구,2.0,2209220002.0,30.0,4.0,0.0,1.0,3.0
강원도,철원한탄강 주상절리길,철원군,1.0,2210020003.0,138.75,4.125,0.125,1.5,4.0
경기도,한탄강하늘다리,포천시,1.0,2210020004.0,42.0,4.8,0.0,2.4,4.8
인천광역시,아라타워,서구,13.0,2210010001.0,30.0,3.5,0.0,0.5,3.5
인천광역시,연희자연마당,서구,1.0,2210010005.0,30.0,4.0,0.0,0.0,4.0
인천광역시,정서진광장,서구,1.0,2210010003.0,30.0,3.5,0.0,0.5,3.5
서울특별시,뚝섬 자벌레 서울생각마루,광진구,3.0,2209220003.0,30.0,4.0,0.0,1.0,4.0
경기도,행궁길갤러리,수원시,3.0,2209200010.0,30.0,2.0,0.0,0.0,2.0
경기도,용주사,화성시,2.0,2209240004.0,30.0,3.0,1.0,0.0,4.0
경기도,융건릉 융릉건릉역사문화관,화성시,2.0,2209240003.0,240.0,5.0,1.0,0.0,5.0
